5452,AG
5453,AG
4123,BL
5454,AG
4124,BL
1098,VD
1097,VD
1096,VD
1095,VD
1094,VD
1093,VD
1092,VD
6777,TI
4114,SO
5445,AG
6776,TI
4115,SO
4116,SO
4117,BL
4118,SO
5462,AG
4132,BL
5463,AG
4133,BL
5464,AG
5465,AG
5466,AG
4125,BS
4126,BS
4127,BL
4142,BL
8501,TG
4143,SO
8502,TG
4144,BL
4145,SO
8500,TG
4146,SO
5467,AG
4153,BL
8512,TG
8510,TG
8505,TG
4147,BL
8506,TG
4148,BL
8503,TG
8509,TG
8507,TG
8508,TG
8523,ZH
8524,TG
8522,TG
8514,TG
7202,GR
8535,TG
8532,TG
7204,GR
7203,GR
8525,TG
8526,TG
8542,ZH
8545,ZH
7213,GR
8546,TG
7212,GR
8543,ZH
7215,GR
8544,ZH
1908,VS
7214,GR
1907,VS
7206,GR
1906,VS
7205,GR
1905,VS
8536,TG
7208,GR
1904,VS
8537,TG
1903,VS
1902,VS
8552,TG
7220,GR
8553,TG
7222,GR
8556,TG
7224,GR
7223,GR
8554,TG
7226,GR
1919,VS
8555,TG
1918,VS
8547,TG
8548,ZH
1914,VS
1913,VS
1912,VS
1911,VS
7231,GR
8564,TG
8561,TG
7233,GR
7232,GR
7235,GR
8565,TG
8566,TG
8560,TG
1921,VS
1920,VS
1929,VS
7228,GR
1928,VS
1927,VS
8558,TG
1926,VS
1925,VS
1923,VS
1922,VS
8574,TG
7242,GR
8575,TG
7241,GR
8572,TG
7244,GR
8573,TG
7243,GR
7246,GR
7245,GR
8576,TG
8577,TG
7247,GR
8570,TG
7240,GR
1932,VS
1938,VS
1937,VS
1936,VS
1934,VS
1933,VS
8585,TG
8586,TG
7252,GR
8583,TG
8584,TG
8589,TG
8587,TG
8588,TG
8581,TG
8582,TG
8580,TG
7250,GR
1943,VS
1942,VS
1941,VS
7249,GR
1948,VS
1947,VS
1946,VS
1945,VS
1944,VS
8596,TG
8597,TG
8594,TG
8595,TG
7265,GR
8598,TG
8599,TG
8592,TG
7260,GR
8593,TG
8590,TG
1951,VS
1950,VS
1958,VS
1957,VS
1955,VS
7277,GR
7276,GR
7278,GR
7270,GR
7272,GR
1965,VS
1964,VS
1963,VS
1962,VS
1961,VS
1969,VS
1968,VS
1967,VS
1966,VS
1976,VS
1975,VS
1974,VS
1973,VS
1972,VS
1971,VS
1978,VS
1977,VS
1987,VS
1986,VS
1985,VS
1984,VS
1983,VS
1982,VS
1981,VS
1988,VS
9004,SG
9001,SG
9007,SG
9008,SG
9006,SG
9000,SG
1997,VS
1996,VS
1994,VS
1993,VS
1992,VS
1991,VS
9014,SG
9015,SG
9012,SG
9013,SG
9016,SG
9010,SG
9011,SG
3704,BE
3705,BE
3706,BE
3707,BE
3700,BE
3702,BE
3703,BE
9026,SG
9023,SG
9024,SG
9029,SG
9027,SG
9028,SG
9022,SG
9020,SG
3715,BE
3716,BE
3717,BE
3718,BE
3711,BE
3713,BE
3714,BE
9036,SG
9037,AR
9034,SG
9035,AR
9038,AR
9032,SG
9033,SG
9030,SG
3722,BE
3723,BE
3724,BE
3725,BE
9043,AR
9044,AR
9042,AR
2405,NE
2400,NE
2406,NE
9058,AI
9056,AR
9057,AI
9050,AI
9054,AI
9055,AR
9052,AR
9053,AR
2416,NE
2414,NE
9062,AR
9063,AR
9064,AR
3752,BE
3753,BE
3754,BE
3755,BE
3756,BE
3757,BE
3758,BE
3770,BE
3771,BE
3772,BE
1110,VD
3762,BE
3763,BE
3764,BE
3765,BE
3766,BE
3780,BE
3781,BE
3782,BE
3783,BE
1121,VD
6807,TI
1117,VD
6806,TI
1116,VD
6809,TI
1115,VD
6808,TI
1114,VD
1113,VD
1112,VD
3773,BE
3775,BE
3776,BE
6803,TI
3777,BE
6802,TI
3778,BE
6805,TI
6804,TI
3792,BE
1132,VD
1131,VD
6818,TI
1128,VD
6817,TI
1127,VD
1126,VD
1125,VD
1124,VD
1123,VD
1122,VD
6810,TI
3784,BE
3785,BE
6814,TI
6816,TI
6815,TI
6830,TI
1143,VD
1142,VD
1141,VD
6828,TI
1136,VD
1135,VD
1134,VD
6821,TI
6823,TI
6822,TI
6825,TI
6827,TI
6826,TI
6839,TI
1149,VD
1148,VD
1147,VD
1146,VD
1145,VD
1144,VD
6832,TI
6834,TI
5502,AG
6833,TI
5503,AG
6836,TI
5504,AG
6835,TI
5505,AG
6838,TI
5506,AG
6837,TI
5507,AG
6850,TI
6852,TI
1165,VD
1164,VD
1163,VD
1162,VD
5512,AG
6863,TI
6862,TI
1176,VD
1175,VD
1174,VD
1173,VD
1172,VD
1170,VD
1169,VD
1168,VD
1167,VD
1166,VD
6854,TI
5522,AG
6853,TI
5524,AG
6855,TI
5525,AG
6872,TI
6874,TI
6873,TI
1187,VD
1186,VD
1185,VD
1184,VD
1183,VD
1182,VD
1180,VD
6865,TI
4202,BL
6864,TI
4203,BL
6867,TI
4204,SO
6866,TI
4206,SO
4207,BL
4208,SO
6883,TI
4222,BL
4223,BL
1197,VD
1196,VD
1195,VD
1189,VD
1188,VD
6875,TI
6877,TI
4232,SO
4233,SO
4234,SO
4224,BL
4225,BL
4226,SO
4227,SO
4228,SO
4229,SO
8600,ZH
4242,BL
4243,BL
4244,BL
4245,SO
4252,SO
4253,BL
4254,BL
8610,ZH
8604,ZH
4246,BL
8605,ZH
4247,SO
8602,ZH
8603,ZH
8608,ZH
8606,ZH
8607,ZH
8623,ZH
8620,ZH
8615,ZH
8616,ZH
8613,ZH
8614,ZH
8617,ZH
8618,ZH
8630,ZH
8633,ZH
8634,ZH
7303,GR
8632,ZH
7302,GR
8626,ZH
8627,ZH
8624,ZH
8625,ZH
8640,SG
7310,SG
7312,SG
8645,SG
7314,SG
7313,SG
8637,ZH
8638,SG
7304,GR
8635,ZH
7307,GR
8636,ZH
7306,GR
7320,SG
7323,SG
7325,SG
7324,SG
7315,SG
8646,SG
7317,SG
6000,LU
6003,LU
6002,LU
6005,LU
6004,LU
7326,SG
6010,LU
6012,LU
6011,LU
6014,LU
6013,LU
6016,LU
6015,LU
6007,LU
6006,LU
6009,LU
6021,LU
6020,LU
6023,LU
6022,LU
6025,LU
6024,LU
6027,LU
6026,LU
6018,LU
6017,LU
6019,LU
6032,LU
6031,LU
6034,LU
6033,LU
6036,LU
6035,LU
6038,LU
6037,LU
6030,LU
6028,LU
6043,LU
6042,AG
6045,LU
6044,LU
6047,LU
6048,LU
6039,LU
6053,OW
6056,OW
6055,OW
6052,NW
6064,OW
6067,OW
6066,OW
6068,OW
6061,OW
6060,OW
6063,OW
6062,OW
9102,AR
9103,AR
6078,OW
9100,AR
9107,AR
9104,AR
9105,AR
6072,OW
6074,OW
6073,OW
9113,SG
9114,SG
6086,BE
9112,AR
9115,SG
9116,SG
6083,BE
6085,BE
6084,BE
3803,BE
3804,BE
3805,BE
3806,BE
3807,BE
9108,AI
3800,BE
3801,VS
3802,BE
9125,SG
9122,SG
9123,SG
9126,SG
9127,SG
3814,BE
3815,BE
3816,BE
3818,BE
3812,BE
3813,BE
3825,BE
3826,BE
3822,BE
3823,BE
3824,BE
2504,BE
2503,BE
2502,BE
2501,BE
2500,BE
2505,BE
2515,BE
2514,BE
2513,BE
2512,BE
2518,BE
2517,BE
2516,BE
3860,BE
3858,BE
2525,NE
2523,NE
2520,BE
3852,BE
3853,BE
3854,BE
3855,BE
3856,BE
3857,BE
2540,SO
1206,GE
2537,BE
1205,GE
2536,BE
1204,GE
2535,BE
1203,GE
2534,BE
1202,GE
2533,BE
1201,GE
2532,BE
1200,GE
3862,BE
3863,BE
3864,BE
1209,GE
1208,GE
1207,GE
2538,BE
1220,GE
6906,TI
1217,GE
1216,GE
6908,TI
1215,GE
6907,TI
2545,SO
1214,GE
2544,SO
1213,GE
1212,GE
2543,BE
1211,GE
2542,BE
6900,TI
6902,TI
6901,TI
6904,TI
1219,GE
6903,TI
1218,GE
1231,GE
2562,BE
2560,BE
6917,TI
1228,GE
6916,TI
1227,GE
2558,BE
6919,TI
1226,GE
2557,BE
6918,TI
1225,GE
2556,BE
1224,GE
2555,BE
1223,GE
2554,BE
1222,GE
2553,BE
2552,BE
6913,TI
6912,TI
6915,TI
6914,TI
1242,GE
1241,GE
2572,BE
1240,GE
6928,TI
1239,GE
6927,TI
1237,GE
6929,TI
1236,GE
1234,GE
2565,BE
1233,GE
2564,BE
1232,GE
2563,BE
6922,TI
6921,TI
6924,TI
6926,TI
6925,TI
1253,GE
1252,GE
1251,GE
6939,TI
5607,AG
6938,TI
5608,AG
1248,GE
1247,GE
1246,GE
2577,BE
1245,GE
2576,BE
1244,GE
2575,BE
1243,GE
6930,TI
5600,AG
6933,TI
6932,TI
6935,TI
5603,AG
6934,TI
5604,AG
6937,TI
5605,AG
6936,TI
5606,AG
6951,TI
6950,TI
5620,AG
1264,VD
1263,VD
1262,VD
1261,VD
1260,VD
5618,AG
6949,TI
5619,AG
1258,GE
1257,GE
1256,GE
1255,GE
1254,GE
6942,TI
5610,AG
5611,AG
6944,TI
5612,AG
6943,TI
5613,AG
6946,TI
5614,AG
6945,TI
5615,AG
6948,TI
5616,AG
6947,TI
5617,AG
6960,TI
6962,TI
5630,AG
1275,VD
1274,VD
1273,VD
1272,VD
1271,VD
1270,VD
1269,VD
1268,VD
1267,VD
1266,VD
1265,VD
6953,TI
5621,AG
6952,TI
5622,AG
6955,TI
5623,AG
6954,TI
5624,AG
6957,TI
5625,AG
6956,TI
5626,AG
6959,TI
5627,AG
6958,TI
5628,AG
4310,AG
5642,AG
1286,GE
1285,GE
1284,GE
1283,GE
1281,GE
1279,VD
1278,VD
1277,VD
1276,VD
6964,TI
5632,AG
6963,TI
4302,BL
6966,TI
4303,AG
5634,AG
6965,TI
4304,BL
6968,TI
4305,AG
5636,AG
6967,TI
5637,AG
6980,TI
6982,TI
6981,TI
6984,TI
6983,TI
4322,AG
1297,VD
1296,VD
1295,VD
1294,GE
1293,GE
1292,GE
1291,VD
1290,GE
1288,GE
1287,GE
4312,AG
5643,AG
6974,TI
4313,AG
5644,AG
6977,TI
4314,AG
5645,AG
6976,TI
4315,AG
5646,AG
6979,TI
4316,AG
5647,AG
6978,TI
4317,AG
6991,TI
6990,TI
6993,TI
6992,TI
6995,TI
4332,AG
6994,TI
4333,AG
3002,BE
3001,BE
3000,BE
1299,VD
1298,GE
6986,TI
4323,AG
4324,AG
6988,TI
4325,AG
6987,TI
6989,TI
8700,ZH
3013,BE
3012,BE
3011,BE
3010,BE
3008,BE
3007,BE
3006,BE
3005,BE
3004,BE
3003,BE
6997,TI
4334,AG
6996,TI
6999,TI
6998,TI
3024,BE
3020,BE
3019,BE
3018,BE
3015,BE
3014,BE
8703,ZH
8704,ZH
8702,ZH
8707,ZH
8708,ZH
8706,ZH
8722,SG
3035,BE
3034,BE
3033,BE
3032,BE
3030,BE
3029,BE
3027,BE
8714,ZH
8715,SG
8712,ZH
8713,ZH
8718,SG
8716,SG
8717,SG
8732,SG
8733,SG
8730,SG
7402,GR
3046,BE
3045,BE
3044,BE
3043,BE
3042,BE
3041,BE
3040,BE
3039,BE
3038,BE
3037,BE
3036,BE
8725,SG
8726,SG
8723,SG
8727,SG
8740,SG
7411,GR
7413,GR
7412,GR
3054,BE
3053,BE
3052,BE
3050,BE
3049,BE
3048,BE
3047,BE
7404,GR
8737,SG
7403,GR
8734,SG
8735,SG
7405,GR
7408,GR
7407,GR
8738,SG
8739,SG
8750,GL
8751,UR
7422,GR
8754,GL
7421,GR
8755,GL
7424,GR
8752,GL
7423,GR
8753,GL
3068,BE
3067,BE
3066,BE
3065,BE
3063,BE
7415,GR
7414,GR
7417,GR
7416,GR
7419,GR
7418,GR
3071,BE
8762,GL
7431,GR
7430,GR
6102,LU
7433,GR
8765,GL
7432,GR
8766,GL
7435,GR
6103,LU
7434,GR
3078,BE
3077,BE
3076,BE
3075,BE
3074,BE
3073,BE
3072,BE
7426,GR
8758,GL
7425,GR
8759,GL
7428,GR
8756,GL
7427,GR
8757,GL
7440,GR
8772,GL
3082,BE
8773,GL
7442,GR
6110,LU
6113,LU
7444,GR
6112,LU
7443,GR
8777,GL
7446,GR
8774,GL
6114,LU
7445,GR
8775,GL
3089,BE
3088,BE
3087,BE
3086,BE
3085,BE
3084,BE
3083,BE
6106,LU
7437,GR
6105,LU
7436,GR
8767,GL
7438,GR
7451,GR
8783,GL
7450,GR
8784,GL
6122,LU
7453,GR
7452,GR
8782,GL
7455,GR
6123,LU
7454,GR
6126,LU
7457,GR
6125,LU
7456,GR
3099,BE
3098,BE
3097,BE
3096,BE
3095,BE
7448,GR
7447,GR
7462,GR
6130,LU
6133,LU
7464,GR
6132,LU
7463,GR
7460,GR
7459,GR
7458,GR
6142,LU
7473,GR
7472,GR
6144,LU
6143,LU
6146,LU
7477,GR
6145,LU
6147,LU
6153,LU
7484,GR
6152,LU
6154,LU
6156,LU
7482,GR
6163,LU
7494,GR
6166,LU
6167,LU
6160,LU
6162,LU
7493,GR
7492,GR
9201,SG
6174,LU
9200,SG
9205,SG
9203,SG
9204,SG
6170,LU
6173,LU
9212,SG
9213,TG
9216,TG
9217,TG
9214,TG
9215,TG
6182,LU
3902,VS
3903,VS
3904,VS
3905,VS
3906,VS
3907,VS
3908,VS
3900,VS
3901,VS
9223,TG
6197,BE
6196,LU
9225,TG
9220,TG
6192,LU
3913,VS
3914,VS
3916,VS
3917,VS
3918,VS
3919,VS
3910,VS
3911,VS
3912,VS
9230,SG
9231,SG
3924,VS
3925,VS
3926,VS
3927,VS
3928,VS
3929,VS
3920,VS
3922,VS
3923,VS
9245,SG
9246,SG
9243,SG
9244,SG
9249,SG
9247,SG
9248,SG
9242,SG
9240,SG
3935,VS
2603,BE
3937,VS
3938,VS
3939,VS
3930,VS
2608,BE
3931,VS
2607,BE
3932,VS
2606,BE
3933,VS
2605,BE
3934,VS
2604,BE
3946,VS
3947,VS
2613,BE
3948,VS
2612,BE
3949,VS
2610,BE
3940,VS
3942,VS
3943,VS
3944,VS
2616,BE
3945,VS
2615,BE
3957,VS
3951,VS
3952,VS
3953,VS
3954,VS
3955,VS
3956,VS
3970,VS
3968,VS
1305,VD
1304,VD
1303,VD
1302,VD
3960,VS
3961,VS
3963,VS
3965,VS
1308,VD
3966,VS
1307,VD
3967,VS
1306,VD
3979,VS
1316,VD
1315,VD
1313,VD
1312,VD
3971,VS
3972,VS
3973,VS
3974,VS
3975,VS
3976,VS
3977,VS
1318,VD
3978,VS
1317,VD
3991,VS
3992,VS
1326,VD
1325,VD
1324,VD
1323,VD
1322,VD
1321,VD
3982,VS
3983,VS
3984,VS
3985,VS
3986,VS
3987,VS
3988,VS
1329,VD
3989,VS
1341,VD
1338,VD
1337,VD
3993,VS
3994,VS
3995,VS
3996,VS
3997,VS
3998,VS
3999,VS
1352,VD
1350,VD
5706,AG
1348,VD
5707,AG
1347,VD
5708,AG
1346,VD
1345,VD
1344,VD
1343,VD
1342,VD
5702,AG
5703,AG
5704,AG
5705,AG
1358,VD
1357,VD
1356,VD
1355,VD
1354,VD
1353,VD
5712,AG
1374,VD
1373,VD
1372,VD
5728,AG
5722,AG
5723,AG
5724,AG
5725,AG
5726,AG
5727,AG
4410,BL
1377,VD
1376,VD
1375,VD
5732,AG
4402,BL
5733,AG
5734,AG
5735,LU
5736,AG
5737,AG
4421,SO
4419,BL
4411,BL
5742,AG
4412,SO
4413,SO
4414,BL
5745,AG
5746,SO
4415,BL
4416,BL
4417,BL
4418,BL
4431,BL
4432,BL
4422,BL
4423,BL
4424,BL
4425,BL
4426,BL
4441,BL
4442,BL
4443,BL
3112,BE
3111,BE
3110,BE
4433,BL
4434,BL
4435,BL
4436,BL
4437,BL
4438,BL
4450,BL
4451,BL
8810,ZH
4452,BL
4453,BL
3123,BE
3122,BE
8808,SZ
3116,BE
3115,BE
3114,BE
3113,BE
8802,ZH
4444,BL
8803,ZH
4445,BL
8800,ZH
4446,BL
4447,BL
8806,SZ
4448,BL
8807,SZ
8804,ZH
8805,ZH
4460,BL
4461,BL
8820,ZH
4462,BL
4463,BL
4464,BL
4465,BL
3132,BE
3128,BE
3127,BE
3126,BE
3125,BE
3124,BE
4455,BL
4456,BL
4457,BL
4458,BL
8815,ZH
8816,ZH
8832,SZ
7500,GR
3145,BE
3144,BE
8824,ZH
4466,BL
8825,ZH
4467,BL
4468,SO
4469,BL
8842,SZ
8843,SZ
8840,SZ
7512,GR
8841,SZ
3156,BE
3155,BE
3154,BE
3153,BE
3152,BE
3150,BE
3148,BE
3147,BE
8835,SZ
7503,GR
8836,SZ
7502,GR
8833,ZH
7505,GR
8834,SZ
7504,GR
4492,BL
4493,BL
4494,BL
8853,SZ
4495,BL
8854,SZ
4496,BL
7523,GR
4497,BL
8852,SZ
7522,GR
3159,BE
3158,BE
3157,BE
8846,SZ
7514,GR
8847,SZ
7513,GR
8844,SZ
7516,GR
8845,SZ
7515,GR
7517,GR
8849,SZ
7530,GR
8864,SZ
7532,GR
8865,GL
8862,SZ
6203,LU
7534,GR
8863,SZ
7533,GR
3178,FR
3177,BE
3176,BE
3175,FR
3174,BE
3173,BE
3172,BE
8857,SZ
7525,GR
8858,SZ
7524,GR
8855,SZ
7527,GR
8856,SZ
7526,GR
8872,SG
6210,LU
6212,LU
7543,GR
6211,LU
7542,GR
8873,SG
6214,LU
7545,GR
6213,LU
8874,GL
3186,FR
3185,FR
3184,FR
3183,BE
3182,FR
3179,BE
6205,LU
7536,GR
8868,GL
6204,LU
7535,GR
8866,SG
6207,LU
6206,LU
7537,GR
8867,GL
6208,LU
8882,SG
7550,GR
8883,SG
8880,SG
6221,LU
7552,GR
8881,SG
7551,GR
8886,SG
7554,GR
8887,SG
6222,LU
7553,GR
8884,SG
7556,GR
8885,SG
8879,SG
6216,LU
6215,LU
7546,GR
8877,SG
6218,LU
8878,SG
6217,LU
8893,SG
8894,SG
7560,GR
6232,LU
7563,GR
8892,SG
6231,LU
7562,GR
8897,SG
6234,LU
8898,SG
6233,LU
8895,SG
6236,LU
8896,SG
6235,LU
8890,SG
7558,GR
7557,GR
8888,SG
8889,SG
7559,GR
6243,LU
6242,LU
6245,LU
6244,LU
6247,LU
6246,LU
6252,LU
6253,LU
6248,LU
6263,LU
6262,LU
6265,LU
6264,LU
6260,LU
9300,SG
6274,LU
9301,SG
6276,LU
6275,LU
9304,SG
9305,SG
6277,LU
6285,LU
9312,SG
6284,LU
6287,LU
6286,LU
9315,TG
6289,LU
6288,LU
9313,SG
9314,TG
6281,LU
6280,LU
6283,LU
9308,SG
9306,TG
9322,TG
9323,SG
6295,LU
9320,TG
9326,TG
9327,SG
9325,TG
6294,LU
8002,ZH
8003,ZH
8000,ZH
8001,ZH
8006,ZH
8004,ZH
8005,ZH
8012,ZH
8010,ZH
8008,ZH
8024,ZH
8022,ZH
8027,ZH
8021,ZH
2713,BE
2712,BE
2710,BE
2718,JU
2717,BE
2716,BE
2715,BE
2714,JU
8036,ZH
8034,ZH
8037,ZH
8038,ZH
8031,ZH
8032,ZH
2723,BE
2722,BE
2720,BE
8046,ZH
8047,ZH
8044,ZH
8045,ZH
8048,ZH
8049,ZH
8042,ZH
8040,ZH
8041,ZH
1404,VD
2735,BE
2733,BE
1401,VD
2732,BE
1400,VD
1409,VD
1408,VD
1407,VD
2738,BE
1406,VD
1405,VD
2736,BE
8057,ZH
8058,ZH
8055,ZH
8050,ZH
8053,ZH
8051,ZH
8052,ZH
1415,VD
2746,BE
2745,BE
1413,VD
2744,BE
1412,VD
2743,BE
2742,BE
1410,FR
2740,BE
1418,VD
1417,VD
2748,BE
1416,VD
2747,BE
8060,ZH
8064,ZH
8063,ZH
1426,VD
1425,VD
1424,VD
1423,VD
1422,VD
1421,VD
1420,VD
1429,VD
1428,VD
1427,VD
8071,ZH
1440,VD
8070,ZH
8075,ZH
8074,ZH
1437,VD
1436,VD
1435,VD
1434,VD
1433,VD
1432,VD
1431,VD
2762,BE
1430,VD
1439,VD
1438,VD
8088,ZH
1450,VD
8080,ZH
8081,ZH
8086,ZH
8087,ZH
8085,ZH
1446,VD
1445,VD
1443,VD
1442,VD
1441,VD
8099,ZH
8093,ZH
1462,VD
8091,ZH
8092,ZH
8098,ZH
8096,ZH
8090,ZH
1454,VD
1453,VD
1452,VD
1473,FR
1470,FR
1468,FR
1464,VD
1463,VD
1484,FR
1483,FR
1482,FR
4509,SO
1475,FR
1474,FR
4500,SO
4501,SO
4502,SO
4503,SO
1489,FR
1486,FR
1485,FR
4512,SO
4513,SO
4514,SO
4515,SO
4522,SO
4523,SO
4524,SO
4525,SO
4528,SO
4542,SO
3210,FR
3208,BE
3207,BE
3206,BE
3205,BE
3204,BE
3203,BE
3202,BE
4532,SO
4533,SO
4534,SO
4535,SO
4536,BE
4537,BE
4538,BE
4539,BE
4551,SO
4552,SO
4553,SO
8909,ZH
8907,ZH
8908,ZH
3216,FR
3215,FR
3214,FR
3213,FR
3212,FR
8901,ZH
4543,SO
8902,ZH
8905,AG
8906,ZH
8903,ZH
8904,ZH
4562,SO
4563,SO
4564,BE
3233,BE
3232,BE
8918,AG
8919,AG
3226,BE
3225,BE
8912,ZH
4554,SO
8913,ZH
8910,ZH
4556,SO
8911,ZH
4557,SO
4558,SO
8916,AG
8917,AG
8914,ZH
8915,ZH
4571,SO
4573,SO
4574,SO
3238,BE
3237,BE
3236,BE
3235,BE
3234,BE
4565,SO
4566,SO
8925,ZH
8926,ZH
4581,SO
4582,SO
4583,SO
8942,ZH
4584,SO
4585,SO
4586,SO
7610,GR
3255,BE
3254,SO
3253,SO
3252,BE
3251,BE
3250,BE
8934,ZH
4576,SO
7602,GR
4577,SO
8932,ZH
4578,SO
7604,GR
8933,ZH
4579,SO
7603,GR
7606,GR
7605,GR
7608,GR
8952,ZH
8953,ZH
8951,ZH
3266,BE
3264,BE
3263,BE
3262,BE
3257,BE
3256,BE
4587,SO
4588,SO
6300,ZG
8964,AG
6302,ZG
6301,ZG
8962,AG
3274,BE
3273,BE
3272,BE
3271,BE
3270,BE
3268,BE
3267,BE
8956,AG
8957,AG
8954,ZH
8955,ZH
3280,FR
6310,ZG
6313,ZG
6312,ZG
3286,FR
3285,FR
3284,FR
3283,BE
3282,BE
8967,AG
6303,ZG
8965,AG
8966,AG
3298,BE
3297,BE
3296,BE
3295,BE
3294,BE
3293,BE
3292,BE
6315,ZG
6314,ZG
6317,ZG
6319,ZG
6318,ZG
6331,ZG
6330,ZG
5000,AG
6333,ZG
5001,AG
6332,ZG
5004,AG
6340,ZG
6341,ZG
5012,SO
6344,LU
6343,ZG
5013,SO
5014,SO
6345,ZG
5015,SO
6353,LU
5022,AG
5023,AG
6354,LU
5024,AG
5025,AG
6356,LU
5026,AG
5017,AG
5018,AG
6349,ZG
6362,NW
5032,AG
6363,NW
5033,AG
5034,AG
6365,NW
5035,AG
5036,AG
5037,AG
5027,AG
5028,AG
6373,NW
9400,SG
6372,NW
5042,AG
6375,NW
5043,AG
6374,NW
5044,AG
6377,UR
9403,SG
9404,SG
6376,NW
5046,AG
9401,SG
9402,SG
6371,NW
6370,NW
5040,AG
9410,AR
6383,NW
9411,AR
5053,AG
6386,NW
5054,AG
6388,OW
5056,AG
6387,NW
5057,AG
5058,AG
9413,AI
6382,NW
9405,AR
5063,AG
9422,SG
5064,AG
9425,SG
9426,AR
9423,SG
9424,SG
6391,OW
6390,OW
5062,AG
5074,AG
8102,ZH
5075,AG
9430,SG
5076,AG
5077,AG
8105,ZH
9436,SG
5078,AG
8106,ZH
9437,SG
5079,AG
8103,ZH
9434,SG
8104,ZH
9435,SG
5070,AG
5072,AG
5073,AG
9427,AR
9428,AR
8112,ZH
9443,SG
5085,AG
8113,ZH
9444,SG
9442,AI
8117,ZH
8114,ZH
9445,SG
8115,ZH
5080,AG
5082,AG
5083,AG
5084,AG
2800,JU
8109,AG
8107,ZH
2807,JU
8108,ZH
2806,JU
2805,JU
2803,JU
2802,JU
8123,ZH
8124,ZH
8121,ZH
9452,SG
8122,ZH
9453,SG
8127,ZH
8125,ZH
8126,ZH
9450,SG
9451,SG
2812,JU
8118,ZH
2814,BL
2813,JU
8134,ZH
9465,SG
8135,ZH
9466,SG
8132,ZH
9463,SG
8133,ZH
9464,SG
9469,SG
8136,ZH
9467,SG
9468,SG
9462,SG
2823,JU
2822,JU
2829,JU
2828,JU
2827,BE
2826,JU
2825,JU
2824,JU
9476,SG
9477,SG
8143,ZH
9475,SG
9478,SG
9479,SG
9472,SG
8142,ZH
9473,SG
9470,SG
9471,SG
2832,JU
2830,JU
1509,VD
8156,ZH
8157,ZH
8154,ZH
8155,ZH
8158,ZH
8152,ZH
8153,ZH
1514,VD
1513,VD
1512,VD
2843,JU
2842,JU
1510,VD
1515,VD
8165,ZH
8166,ZH
8164,ZH
8162,ZH
1525,VD
2856,JU
1524,VD
2855,JU
1523,VD
2854,JU
1522,VD
2853,JU
1521,VD
2852,JU
1529,FR
1528,FR
1527,FR
1526,VD
2857,JU
8174,ZH
8175,ZH
8172,ZH
8173,ZH
1536,VD
1535,VD
1534,FR
2864,JU
1533,FR
2863,JU
1532,FR
1530,VD
1538,VD
1537,VD
8187,ZH
8181,ZH
8182,ZH
8180,ZH
8185,ZH
8184,ZH
1545,VD
1544,FR
1543,VD
2873,JU
1542,FR
1541,FR
8192,ZH
8193,ZH
8196,ZH
8197,ZH
8194,ZH
8195,ZH
2889,JU
2888,JU
2887,JU
1555,VD
2886,JU
1554,VD
2885,JU
2884,JU
1553,FR
1552,VD
2883,JU
1551,VD
2882,JU
1568,FR
1567,FR
